Date,Open,High,Low,Close,Volume,Prev_Close,Prev_High,Prev_Low,Prev_Volume,MA5_Close,MA10_Close,Volatility_Close,MA5_Volume,MA10_Volume,Volatility_Volume,MA5_Open,MA10_Open,Volatility_Open,MA5_High,MA10_High,Volatility_High,MA5_Low,MA10_Low,Volatility_Low,MACD_Close,MACD_Volume,MACD_Open,MACD_High,MACD_Low,RSI_14_Close,RSI_14_Volume,RSI_14_Open,RSI_14_High,RSI_14_Low
2024-04-18,84.97,86.19,82.402,84.671,447260340,84.035,88.775,83.95,495399510.0,86.0616,86.84580000000001,1.759922952859046,436598922.0,423300622.0,44956493.420618,87.70790000000001,87.28935,1.9633612250424013,88.7742,88.6956,1.764377708995439,85.17497999999999,85.21898999999999,2.005918630453392,-0.4071948135554777,4813181.157046676,-0.24511504947695073,-0.28397343329869784,-0.3922284130326119,38.3940731784918,49.69809277423696,40.57612760607673,31.910530139234993,32.425383997593215
2024-04-19,83.15,84.324,75.606,76.2,871480670,84.671,86.19,82.402,447260340.0,83.6644,85.66499999999999,4.3701989428400445,525534098.0,470480843.0,198471173.7720742,86.3981,86.91775,2.4316271404144127,87.604,88.2799,2.421121331119118,82.79017999999999,84.18699000000001,4.291786983530305,-0.9799174676126938,30394118.467782736,-0.4713995120180954,-0.5163059916846748,-0.9181897296859773,27.98366298230843,67.1748333017785,37.94567135992697,28.479627363878265,23.5274185507447
2024-04-22,78.104,80.073,76.4,79.518,596340510,76.2,84.324,75.606,871480670.0,82.3678,84.90350000000001,4.464348519101116,556186810.0,501792894.0,194344828.99803677,84.1993,85.85815,3.90449323856502,85.49600000000001,87.4042,3.4961004705242686,80.88438,83.15378999999999,4.650257608133148,-1.200943780598422,32735594.908785462,-0.9432160195991344,-0.9439308440108363,-1.257589445536496,35.3751140151722,54.05668376303954,31.79194747268228,22.5353104459129,26.079656273709148
2024-04-23,80.769,82.769,80.264,82.423,438559370,79.518,80.073,76.4,596340510.0,81.3694,84.6104,3.5095027140608384,569808080.0,495294096.0,179924379.354376,83.0666,85.19085,3.9161524229784423,84.4262,86.9176,3.3064391269158424,79.72439999999999,82.87799,3.6513442456169862,-1.1748289186193404,24350835.93882346,-1.1264143142928305,-1.0914995492090043,-1.2617005515830755,41.07723202809883,48.239000557020745,37.55202818864385,32.20044265285556,37.0842961058867
2024-04-24,83.95,84.082,79.183,79.677,512207530,82.423,82.769,80.264,438559370.0,80.49780000000001,83.8742,3.21040491215679,573169684.0,503321996.0,178336630.63699445,82.18860000000001,85.19325,2.759629830248959,83.4876,86.58579999999999,2.2655971177594605,78.771,82.42539,2.7938244397242133,-1.313541623609538,22274036.28636861,-1.0523248721366798,-1.1083293659065419,-1.3175169855344109,37.691739126015996,50.89552163439107,43.66715812822896,36.36464536294772,35.49237823698296
2024-04-25,78.868,83.323,78.223,82.632,424640730,79.677,84.082,79.183,512207530.0,80.09,83.0758,2.623666613729814,568645762.0,502622342.0,182565860.18909484,80.9682,84.33805,2.56444656797522,82.9142,85.84419999999999,1.7038126951047101,77.93520000000001,81.55509,1.9264705292322397,-1.2146070324267981,14789766.135042846,-1.3085910398895209,-1.1564713425687216,-1.4059700651618385,43.12412023159616,47.75710317208578,37.370971628198845,35.02542845704993,34.09271833459336
2024-04-26,83.818,88.3309,83.387,87.735,551010780,82.632,83.323,78.223,424640730.0,82.397,83.0307,3.325552059433194,504551784.0,515042941.0,73114626.1595208,81.1018,83.74994999999998,2.719255817314707,83.71558,85.65979,2.989730929699193,79.4914,81.14079,2.5996784993533812,-0.7910607464543205,17080163.60261351,-1.1676538329420652,-0.8531844844564915,-1.120566835870136,51.05946939110435,52.325912469636954,45.5988160161631,48.501518194487225,46.34913018859765
2024-04-29,87.595,87.992,85.266,87.757,388970760,87.735,88.3309,83.387,551010780.0,84.04480000000001,83.20630000000001,3.5742803751245207,463077834.0,509632322.0,66551398.33046136,83.0,83.59965,3.3442650164124084,85.29938000000001,85.39768999999998,2.6566534817322376,81.2646,81.07449,2.9623205937238035,-0.45288064415187534,7924622.946773887,-0.7948834769079411,-0.6310523962470569,-0.762312767394107,51.09114949574664,46.687704207919694,50.89939864339687,47.779310222614406,49.99317939111866
2024-04-30,87.24,88.819,86.3,86.402,363708700,87.757,87.992,85.266,388970760.0,84.84060000000001,83.10499999999999,3.565865575144448,448107700.0,508957890.0,80419058.11755666,84.29419999999999,83.68039999999999,3.51290139343533,86.50938,85.46779000000001,2.593049984477747,82.4718,81.0981,3.6113974718936785,-0.2765501250054996,-952604.0618380904,-0.520621444102531,-0.3960840597905104,-0.4065085369388157,48.98772271579544,45.85809892756094,50.402310874650624,49.745819340064386,51.92815906320862
2024-05-01,85.077,86.0,81.2546,83.041,559863170,86.402,88.819,86.3,363708700.0,85.5134,83.0056,2.5086891597007837,457638828.0,515404256.0,91917333.10180119,84.5196,83.35409999999999,3.5214407988776246,86.89298,85.19029,2.265346684726213,82.88611999999999,80.82856,3.239437909884991,-0.3648584390394092,5500316.225536168,-0.4486960479963926,-0.4006765010743436,-0.4685205392985239,44.134062801930064,52.86220033995199,47.36696745769314,43.704223699620115,43.15361432113665
2024-05-02,84.449,86.237,83.2,85.817,377897540,83.041,86.0,81.2546,559863170.0,86.15039999999999,83.1202,1.9322879702570752,448290190.0,508467976.0,98270033.4234654,85.63579999999999,83.30199999999999,1.690936929633944,87.47578,85.19498999999999,1.2761715958287274,83.88152,80.90836,1.960584007891513,-0.23829764426638178,-2062338.4358631968,-0.43071018219765733,-0.3832210603542734,-0.37741361294921205,48.658705234306154,46.812219530547026,46.491541084625936,44.316514619149956,46.88071878232225
2024-05-03,87.789,89.281,87.04,88.789,398340720,85.817,86.237,83.2,377897540.0,86.3612,84.37910000000001,2.1888362661469682,417756178.0,461153981.0,80482604.29348709,86.42999999999999,83.7659,1.5504173631638263,87.6658,85.69068999999999,1.4884141560735205,84.61212,82.05176,2.3684447791747005,0.06949318777057556,-6498165.995485544,-0.17951062690990227,-0.15356602906160788,-0.03522636478734853,53.04347791386263,47.538646603945836,51.61353028243681,51.59811058454799,53.37845931860398
2024-05-06,89.39,92.22,89.055,92.14,376202550,88.789,89.281,87.04,398340720.0,87.2378,85.6413,3.4193621773658585,415202536.0,439140185.0,81815794.08747272,86.78899999999999,84.89450000000001,2.02331077691982,88.51140000000001,86.90539,2.5456158979704857,85.36992000000001,83.31726,3.117628992038636,0.543573914568455,-11429545.02730918,0.13055587858639228,0.23337480505330177,0.3730481942541246,57.45546577803024,46.793327873263834,53.8918929322434,57.39153788536564,56.392828390332156
2024-05-07,91.098,91.781,89.011,90.554,437341610,92.14,92.22,89.055,376202550.0,88.0682,86.45439999999999,3.661248106861945,429929118.0,439018409.0,76696575.89036147,87.5606,85.9274,2.8179067230836297,89.1038,87.80659,2.9479492363336455,85.91212,84.19196000000001,3.5284895028892738,0.7941789242296977,-10804564.62887758,0.49168244725208865,0.5010120293231495,0.6836737129475097,54.82963000586099,49.16377481851253,56.25822917978319,56.30738784262383,56.30721409814402
2024-05-08,89.4825,91.194,89.42,90.412,325721020,90.554,91.781,89.011,437341610.0,89.5424,87.5279,2.3965225431863058,383100688.0,420369758.0,40439521.36072552,88.4417,86.48065,2.5202250792339886,90.1426,88.51779,2.4546615448978266,87.5452,85.21566,2.6018709998767533,0.970173050078813,-18172709.14108628,0.6520171738179243,0.661884098104295,0.947154692985464,54.5890749026019,45.20416129436086,53.46337055898507,54.81627983614378,56.96128633520877
2024-05-09,90.529,91.072,88.231,88.747,378012680,90.412,91.194,89.42,325721020.0,90.1284,88.1394,1.4151287220603452,383123716.0,415706953.0,40435850.35705489,89.6577,87.64675,1.2676775812484886,91.1096,89.29269000000001,1.1220607381065575,88.55139999999999,86.21646,0.9495126644756099,0.9761828381581665,-19940714.149431467,0.8449716353475338,0.770909919626618,1.0560054772836622,51.72360516290524,47.34375003136791,55.02216382624516,54.493284730574494,54.41123162131875
2024-05-10,90.3045,91.401,89.227,89.878,335325410,88.747,91.072,88.231,378012680.0,90.3462,88.3537,1.2290118795195375,370520654.0,394138416.0,44156446.19771542,90.16080000000001,88.2954,0.722632046756887,91.5336,89.59970000000001,0.4685982287634812,88.9888,86.80046,0.45326835318555514,1.0516890811834116,-24189867.120875537,0.9694913800278897,0.8709700644448617,1.2010642837027632,53.508829980429475,45.77252555488094,54.59964349590238,55.25889655873799,56.18090985404672
2024-05-13,90.478,90.998,88.529,90.399,289680170,89.878,91.401,89.227,335325410.0,89.998,88.61789999999999,0.7451063682455976,353216178.0,384209357.0,56579241.83451362,90.37839999999998,88.5837,0.5827784098609524,91.2892,89.9003,0.31440531166036145,88.8836,87.12675999999999,0.4933323423408937,1.1365812228948897,-30566682.07276416,1.0682016735585194,0.9095545445660775,1.2493940590720456,54.34634548149719,44.08762571350289,54.88795719340001,54.05912477031583,54.581843234546625
2024-05-14,89.599,91.651,88.934,91.356,296507080,90.399,90.998,88.529,289680170.0,90.1584,89.11330000000001,0.9522501247047117,325049272.0,377489195.0,35273229.73940827,90.07860000000001,88.81960000000001,0.4996905792588452,91.2632,90.18350000000001,0.2650730088112406,88.8682,87.39016000000001,0.48954846542457275,1.260208151851245,-34693040.565372765,1.0682678467147895,0.9772479825630569,1.3025152607591082,55.917251920112044,44.41717712719766,53.049862591112586,55.73613857730907,55.375501365589514
2024-05-15,92.472,94.862,91.599,94.63,417735450,91.356,91.651,88.934,296507080.0,91.002,90.2722,2.2360517659482158,343452158.0,363276423.0,54483364.95257866,90.6765,89.5591,1.070556981201873,91.99680000000001,91.0697,1.6230205482372357,89.304,88.4246,1.3380777256944099,1.584722359881681,-28540371.62910831,1.2687279166376868,1.2566473290297324,1.5263351978888409,60.87699045126197,50.04754595289607,58.00054613819713,62.90658994810814,60.29254368880339
2024-05-16,94.91,95.819,94.103,94.359,323951820,94.63,94.862,91.599,417735450.0,92.1244,91.1264,2.2296426395277207,332639986.0,357881851.0,51173885.94448672,91.5527,90.6052,2.15907982714862,92.9462,92.0279,2.2239569914907062,90.4784,89.5149,2.3529132580695387,1.7999791952036333,-30383939.426682353,1.5923568200124123,1.531855883955899,1.8701701659473429,60.27250419999805,46.15261291935908,61.69202306968146,64.73990188568197,64.27560642371628
2024-05-17,94.369,94.74,91.806,92.479,359691030,94.359,95.819,94.103,323951820.0,92.6446,91.49539999999999,1.844695991213769,337513110.0,354016882.0,52632872.81364809,92.3656,91.2632,2.330022167276565,93.614,92.5738,2.143841761884596,90.9942,89.9915,2.291891947714675,1.8068674249577867,-28800631.69398576,1.78660676794226,1.6486698087698244,1.9455935333198795,56.11008291320105,47.819209384422365,60.422889586190756,61.07471266458619,58.48042050625531
2024-05-20,93.75,95.2,93.44,94.78,318764460,92.479,94.74,91.806,359691030.0,93.5208,91.7594,1.5239910432808212,343329968.0,348273073.0,47368818.18582955,93.02000000000001,91.69919999999999,2.117093880771522,94.45439999999999,92.87180000000001,1.6220981166380002,91.9764,90.42999999999999,2.005755294147137,1.9644871473214351,-30308215.518469393,1.8714330991518153,1.7556534145882097,2.1050669603240806,59.77192019775255,46.06110265615549,58.92911128157144,62.06083601806539,61.16293874377658
2024-05-21,93.599,95.4,93.18,95.386,328946460,94.78,95.2,93.44,318764460.0,94.3268,92.24260000000001,1.0993892395326443,349817844.0,337433558.0,41168129.45731608,93.82,91.94930000000001,0.9165623273953007,95.2042,93.2337,0.43269989600256953,92.8256,90.84689999999999,1.081546254211617,2.1109769768560227,-30369984.045251787,1.9048648355498727,1.8342637364292074,2.1859797497771183,60.70184172707917,46.5872413963358,58.54885515452421,62.505590814269965,60.49320168355479
2024-05-22,95.459,96.02,93.249,94.95,548647990,95.386,95.4,93.18,328946460.0,94.3908,92.6964,1.1303312346388414,376000352.0,359726255.0,97816494.8510949,94.4174,92.54695000000001,0.781845445085096,95.4358,93.7163,0.5072358425827754,93.15559999999999,91.2298,0.8380318013053878,2.1682744205237583,-13407262.536022246,2.0501901184543527,1.9217123011839448,2.229399809065953,59.633747153864704,56.456901907249566,61.81722533668505,63.917723489723976,60.616449694596874
2024-05-23,102.028,106.32,101.52,103.799,835065280,94.95,96.02,93.249,548647990.0,96.2788,94.20160000000001,4.35319109389884,478223044.0,405431515.0,220259183.2917943,95.84100000000001,93.69685,3.5351987921473955,97.536,95.2411,4.931884021345275,94.63899999999998,92.5587,3.9010393486863215,2.861841734158915,21825515.072207928,2.64044011719011,2.7521658968224045,2.8674040873117974,70.84608168651414,65.42614582957466,70.6262102103656,78.44308259889085,71.92358991497137
2024-05-24,104.449,106.475,103.0,106.469,429493670,103.799,106.32,101.52,835065280.0,99.07679999999999,95.8607,5.613794768247243,492183572.0,414848341.0,212959305.4639869,97.857,95.1113,5.039844293229751,99.883,96.74849999999999,5.954829552556565,96.87780000000001,93.93599999999999,4.941956515389304,3.5758162579017494,18170036.15234208,3.257067326642101,3.3824184939245328,3.4469199101230146,73.25958107970678,49.78720725556288,73.0902508158107,78.58280450433156,73.3954980204116
2024-05-28,110.244,114.939,109.883,113.901,652727890,106.469,106.475,103.0,429493670.0,102.901,98.2109,7.972306034015504,558976258.0,451153113.0,196723561.28242388,101.1558,97.0879,6.777905922923438,103.8308,99.14259999999999,8.195532362208167,100.1664,96.0714,7.087560320730854,4.6632607675713444,32208254.89313954,4.146509713928495,4.4856347230933125,4.388515512924698,78.57610719949781,56.01882330074846,77.87459675331142,84.49341718407813,78.92824773471446
2024-05-29,113.05,115.492,110.901,114.825,557441930,113.901,114.939,109.883,652727890.0,106.78880000000001,100.5578,8.129610396568825,604675352.0,477246598.0,151201230.55628955,105.046,99.43299999999999,6.936471040810358,107.8492,101.52669999999999,7.950385317706424,103.7106,98.26809999999999,7.151033652556683,5.5321433813301155,35504707.27626783,5.010971118668039,5.340383569392202,5.153593273310079,79.13162466265982,52.99554253750184,79.75182592299309,84.7887854029839,79.60384426586882
2024-05-30,114.65,115.819,109.663,110.5,487350330,114.825,115.492,110.901,557441930.0,109.89880000000001,102.1448,4.733328131452529,592415820.0,484208086.0,159155476.9378604,108.8842,101.6508,5.4572399800632585,111.809,103.6224,4.950307212689158,106.9934,100.0745,4.377534728588445,5.81565150577606,32276084.42102778,5.7536870126869815,5.973597696883061,5.59811202835273,69.98417878864944,50.822720531361874,80.754526149233,84.97108236887847,76.39597446576948
2024-05-31,112.52,112.717,106.94,109.633,613262500,110.5,115.819,109.663,487350330.0,111.06559999999999,103.6722,3.379110800195799,548055264.0,513139154.0,90882330.98745923,110.9826,103.4118,3.9787253989187157,113.08840000000001,105.3122,3.8901538272930054,108.07740000000001,101.3582,3.1945541629463476,5.904016941046777,39108483.14637262,6.104716910871545,6.161256374748859,5.671613216079734,68.28020598772473,54.43670552726702,75.40136828182946,75.7025242904204,69.7390978798506
2024-06-03,113.621,115.0,112.003,115.0,438391760,109.633,112.717,106.94,613262500.0,112.77180000000001,105.92429999999999,2.523328099950509,549834882.0,521009227.0,88022425.66452019,112.81700000000001,105.33699999999999,1.6408177839117084,114.79339999999999,107.3382,1.2160609770906037,109.878,103.3779,1.8868126563063246,6.32133468327487,30465209.18346703,6.394968711783051,6.4144922663856505,6.056404928246067,72.70981796329659,49.04584395339635,76.27677102928835,77.63599913743622,74.23462887052945
2024-06-04,115.716,116.6,114.045,116.437,403324010,115.0,115.0,112.003,438391760.0,113.279,108.09,3.0141780803396188,499954106.0,529465182.0,85775572.17320874,113.9114,107.5336,1.2810588589135747,115.1256,109.47819999999999,1.466802406598306,110.7104,105.4384,2.6523415692549213,6.687328242162195,20625766.750355005,6.711696522872529,6.6635831541120325,6.4469264530115,73.76616423120471,48.01888321896462,77.88920930542118,78.90305365148305,75.79637880954587
2024-06-05,118.371,122.449,117.468,122.44,528401780,116.437,116.6,114.045,403324010.0,114.80199999999999,110.7954,5.154542608224301,494146076.0,549410714.0,81800900.53281225,114.97559999999999,110.01079999999999,2.238741901158097,116.51700000000001,112.1831,3.620221194899937,112.02380000000001,107.8672,4.035572908522104,7.3643859440050505,22413745.41255343,7.08946153212392,7.237383982934745,6.945251532594455,77.65696389254603,51.88841322442656,79.76615979682428,82.75047571155358,78.18360755505589
2024-06-06,124.048,125.587,118.32,120.998,664696190,122.44,122.449,117.468,528401780.0,116.9016,113.4002,5.101932212407348,529615248.0,561015534.0,111261401.35038379,116.85520000000001,112.86970000000001,4.598527122895005,118.47060000000002,115.1398,5.364674668607874,113.75520000000002,110.37429999999999,4.58866600440666,7.698009104480221,34179545.53342986,7.746645319914151,7.848529375927157,7.322472850262983,74.78757997857312,55.753621827231115,83.07462197430837,84.39475763006396,78.74553438207666
2024-06-07,119.77,121.692,118.022,120.888,412385800,120.998,125.587,118.32,664696190.0,119.15259999999998,115.10910000000001,3.2342960285044438,489439908.0,518747586.0,109763369.01769635,118.30519999999999,114.6439,3.9929752941886596,120.26559999999999,116.67699999999999,4.366987439872392,115.97160000000001,112.02450000000002,2.8026732417456772,7.862680445511799,23305896.12245661,7.838777826595489,7.9333404576523066,7.510907282696422,74.56125254320986,48.05667097017172,73.34244070916137,74.85650762025696,77.98888587079679
2024-06-10,120.37,123.1,117.01,121.79,314162650,120.888,121.692,118.022,412385800.0,120.5106,116.6412,2.362924840108029,464594086.0,507214484.0,135297466.82398582,119.655,116.23599999999999,3.0408582670030864,121.8856,118.3395,3.296498035795475,116.973,113.42550000000001,1.7127746495079739,7.972294744676702,6842510.15392077,7.868237023057048,8.019165539811453,7.493490422438995,75.22338194598629,45.427448245531295,73.80592801568473,75.91614677040344,75.341304677223
2024-06-11,121.77,122.87,118.74,120.91,222551158,121.79,123.1,117.01,314162650.0,121.40520000000001,117.3421,0.68873303971822,428439515.6,464196810.8,174296163.24927723,120.8658,117.3886,2.1572318373325077,123.1396,119.1326,1.4693955560037462,117.912,114.31120000000001,0.6846327482651487,7.8981138683574414,-13304674.502626419,7.911013771891845,7.976718386745532,7.529677831503264,73.22100624912073,43.06109515597465,74.90243543671124,75.35745625742574,76.79177080177392
2024-06-12,123.06,126.88,122.57,125.2,299595001,120.91,122.87,118.74,222551158.0,121.95720000000001,118.37959999999998,1.8509179344313096,382678159.8,438412117.9,171504049.7400411,121.8036,118.3896,1.7893950933209155,124.0258,120.27140000000001,2.1344440025457843,118.9324,115.4781,2.131234102579301,8.086173875094474,-22891481.5487231,7.955278449558875,8.166778723183924,7.772322701205795,76.50449793304179,45.62630397733599,75.90338184580936,78.34911306840111,79.64620807485319
2024-06-13,129.39,129.8,127.16,129.61,260704537,125.2,126.88,122.57,299595001.0,123.67960000000001,120.2906,3.7588416832848135,301879829.2,415747538.6,71337403.3576918,122.872,119.86359999999999,3.8605854478305375,124.8684,121.6695,3.3755581464409405,120.70039999999999,117.22779999999997,4.179051423468829,8.487361836377588,-33192748.34130925,8.3960856084679,8.451619694471773,8.233985064625017,79.31260324113606,44.535590448402296,80.0978639690254,80.23115945742927,82.43449612394633
2024-06-14,129.96,132.84,128.32,131.88,309320376,129.61,129.8,127.16,260704537.0,125.878,122.5153,4.790727502164916,281266744.4,385353326.2,38972414.284480266,124.91,121.6076,4.457202037153005,127.098,123.6818,4.306358090080766,122.75999999999999,119.36580000000001,4.988301314074433,8.883110914799914,-37060812.9024353,8.690271735737028,8.817173290232674,8.592739360567549,80.59802619705513,46.26490029091181,80.42823739391788,81.98674550332737,83.0658659477762
2024-06-17,132.99,133.73,129.58,130.98,288504444,131.88,132.84,128.32,309320376.0,127.71599999999998,124.11330000000001,4.588892023135784,276135103.2,370364594.6,35049861.92509425,127.43400000000001,123.5445,4.803345708982528,129.224,125.5548,4.4603508830588945,125.274,121.12349999999999,4.51058532787006,9.02082801051381,-41305616.608873546,9.059915090594146,9.072858703194896,8.874779909793531,78.51499690400685,45.60918771111569,82.12673226677768,82.47735942107816,83.7491427919935
2024-06-18,131.14,136.33,130.69,135.58,294335054,130.98,133.73,129.58,288504444.0,130.65,126.0276,3.7653286709129627,290491882.4,359465699.0,18326106.820672125,129.308,125.08689999999999,3.7544200617406625,131.916,127.52779999999998,3.656040207656992,127.66400000000002,122.78800000000001,3.14089636887251,9.388070306300264,-43699713.45214391,9.100276580169393,9.374361660611214,9.081812331168209,81.19072588331508,45.8407338122357,77.69337340948066,83.86032638225134,84.34828822164286
2024-06-20,139.8,140.76,129.52,130.78,517768425,135.58,136.33,130.69,294335054.0,131.766,126.8616,2.2802368298050015,334126567.2,358402363.5,104157592.40784843,132.656,127.22980000000003,4.224385162363936,134.692,129.3589,4.116754789880593,129.054,123.9932,1.3505850584085526,9.190080160698045,-27458415.063819528,9.710836701931001,9.85281904055374,9.048046010342873,71.22301202447868,53.93379924686145,82.46515581055847,85.9019946285776,80.96002932601924
2024-06-21,127.12,130.63,124.3,126.57,655484664,130.78,140.76,129.52,517768425.0,131.158,127.4188,3.2132413541468074,413082592.6,357481210.9,165910501.7397928,132.202,127.53699999999999,4.752148987563481,134.858,129.8632,3.8801121117829656,128.482,124.5912,2.4836304072861712,8.59782733023296,-3553951.689174235,9.077580344861758,9.315700737967262,8.506352180406992,63.82209173940456,58.09072465056961,61.66481608685263,65.49820707329856,67.86225161401222
2024-06-24,123.24,124.46,118.04,118.11,476060866,126.57,130.63,124.3,655484664.0,128.404,127.14099999999999,6.578489948308757,446430690.6,363848717.5,156320476.48645633,130.858,127.88399999999999,6.256813885677027,133.182,130.14000000000001,6.128259948794978,126.426,124.59299999999999,5.304411371678916,7.367557501993332,1041315.4257939458,8.171449438712628,8.301295119073899,7.490491945217968,52.10504715550525,51.56238945302503,56.932664108012325,56.66914386643697,56.133817402490195
2024-06-25,121.2,126.5,119.32,126.09,425787456,118.11,124.46,118.04,476060866.0,127.426,127.571,6.462246513403789,473887293.0,375011198.1,131776784.91357948,128.5,127.96700000000001,7.374306747078072,131.736,130.48,6.784477135343914,124.374,124.824,5.7454573360174495,6.95045325704676,655623.1841849685,7.2071106000193765,7.573138408404475,6.710378817263333,59.63320034189611,49.87121435059973,54.561870643951714,58.65364677125697,57.742018329900205
2024-06-26,126.13,128.12,122.6,126.4,362975918,126.09,126.5,119.32,425787456.0,125.58999999999999,128.11999999999998,4.603069627976477,487615465.8,389053674.1,110204919.46934965,127.498,128.403,7.265481401806858,130.094,131.005,6.375859157792309,122.756,125.21,4.533396077996807,6.568905436227794,-4622033.749398053,6.75935617917564,7.044425663642954,6.282106287275454,59.896905144866835,47.76338054381495,59.004771496114834,60.21203479401672,61.62453148421884
2024-06-27,124.1,126.41,122.92,123.99,252571693,126.4,128.12,122.6,362975918.0,124.232,127.999,3.5761739331301574,434576119.4,384351343.3,149039432.6611489,124.35799999999999,128.507,2.3483015138609744,127.224,130.958,2.3038077176716945,121.43599999999999,125.245,2.6348586299831878,6.004313200528529,-17441630.600272417,6.170800202029426,6.414521306686922,5.900247227528467,56.79081467360376,44.225145783084066,56.55269721236041,57.738214465573535,61.99142878364876
2024-06-28,124.58,127.71,122.75,123.54,315516740,123.99,126.41,122.92,252571693.0,123.626,127.39200000000001,3.3291335209029524,366582534.6,389832563.6,88190026.11956403,123.85,128.026,1.8157918382903397,126.63999999999999,130.749,1.4283031891036193,121.126,124.80400000000002,2.2810918438320065,5.457872832072411,-22300775.96153742,5.677334770339186,5.950819569701068,5.5203200340636585,56.20472578088155,46.65160768003889,57.00764980641081,59.113509493339635,61.65418670448866
2024-07-01,123.47,124.84,118.83,124.3,284885534,123.54,127.71,122.75,315516740.0,124.86399999999999,126.63400000000001,1.2939590410826578,328347468.2,387389079.4,67987528.59113881,123.896,127.377,1.7993137580760625,126.71600000000001,129.949,1.2863630902678977,121.28400000000002,123.85499999999999,2.0271235778799745,5.027742640722153,-28280056.968715608,5.138034094413726,5.292264091712667,4.8491093776072205,57.0116271239349,45.6116912842378,55.55879737082406,54.86835222020332,54.31646859602378
2024-07-02,121.13,123.41,121.03,122.67,218373969,124.3,124.84,118.83,284885534.0,124.17999999999999,125.803,1.384611858969737,286864770.8,380376031.9,55867621.57469227,123.88199999999999,126.19099999999999,1.8256149648821958,126.098,128.917,1.97435305860008,121.626,123.0,1.7363265821834564,4.504205155743037,-37914294.81498414,4.471429030423678,4.60261363182731,4.4423638854514,54.68451531067731,43.35195256146056,52.52798457454718,52.83249580627784,57.38204389878785
